"site","Mean beta"
"cg20256009",0.517245196599717
"cg20259557",0.786454535231862
"cg20263733",0.885792138504327
"cg20263853",0.774080539537863
"cg20267775",0.811285025593293
"cg20268039",0.169218812808226
"cg20272648",0.639180269160723
"cg20272935",0.331971861963434
"cg20277126",0.703556340482271
"cg20288341",0.867709710967363
"cg20290360",0.8518349048157
"cg20294304",0.100825940712378
"cg20295374",0.793664220009398
"cg20295671",0.0198867934519502
"cg20296990",0.850496313033806
"cg20299697",0.559280497699215
"cg20300246",0.147824019822753
"cg20305024",0.145075563335939
"cg20305489",0.573418656336376
"cg20305610",0.04846767485138
"cg20306694",0.291745327132382
"cg20309121",0.245871120955791
"cg20313753",0.875333477025433
"cg20314918",0.669227636143398
"cg20315346",0.0246393022515352
"cg20316440",0.0704420500677727
"cg20317872",0.481097695297335
"cg20319926",0.28252650874106
"cg20322193",0.356261487889163
"cg20324262",0.228219024378709
"cg20328588",0.356173042901459
"cg20329210",0.162439007653696
"cg20343063",0.816858129949655
"cg20344388",0.884263745462496
"cg20351875",0.389449436639562
"cg20352178",0.746324139169697
"cg20356147",0.615268043123054
"cg20359042",0.945823169911596
"cg20359363",0.400699859924765
"cg20359565",0.487738766893763
"cg20359994",0.128061041987381
"cg20360704",0.146445791019333
"cg20364025",0.696660634333841
"cg20364512",0.81184568902556
"cg20366110",0.447016664051518
"cg20372666",0.751986428332551
"cg20375220",0.0600182320816692
"cg20375836",0.881611023207184
"cg20379007",0.570350344192872
"cg20380468",0.29404902435259
"cg20382695",0.13488642183642
"cg20384240",0.372134137359279
"cg20388256",0.371291541404898
"cg20396436",0.83020535098674
"cg20401130",0.633976437989501
"cg20404336",0.248853894505007
"cg20405742",0.757782973787156
"cg20408402",0.298684063268282
"cg20411555",0.759723145169707
"cg20415811",0.29094562604567
"cg20426042",0.469267905625376
"cg20426710",0.334622538620587
"cg20426959",0.286924583638945
"cg20426994",0.104021113777483
"cg20429833",0.382453079695469
"cg20429981",0.538314878009489
"cg20438472",0.465950127158584
"cg20438687",0.668401288455146
"cg20442599",0.119980411226542
"cg20444218",0.814188982198712
"cg20447038",0.699398223466604
"cg20453985",0.828986987564349
"cg20457147",0.461301836779822
"cg20457732",0.362164769561489
"cg20460227",0.442368871836719
"cg20460771",0.732006925136504
"cg20461912",0.151016526267157
"cg20462883",0.277556979689542
"cg20467348",0.853604324979176
"cg20468415",0.699355958065087
"cg20472746",0.179058055101303
"cg20477259",0.576204954139541
"cg20481312",0.553725159891534
"cg20482223",0.843848065613642
"cg20487932",0.799943813693156
"cg20489909",0.339695538224782
"cg20491914",0.308225941867402
"cg20492933",0.0649497000914478
"cg20493718",0.878426180784529
"cg20498637",0.658296228599871
"cg20505457",0.739488782016482
"cg20509092",0.0901723436841319
"cg20513206",0.77351219512684
"cg20515136",0.337931792670606
"cg20522675",0.500517085344554
"cg20524216",0.0459747631615917
"cg20533952",0.221800028385935
"cg20544651",0.184406663174025
"cg20546263",0.613577962697976
"cg20548888",0.121630279364462
"cg20550118",0.119332703376722
"cg20551922",0.751655044441268
"cg20555507",0.0966269856481966
"cg20556803",0.371113435288765
"cg20558112",0.542641425940899
"cg20563269",0.631445725169938
"cg20569855",0.785183107758981
"cg20570279",0.202626186213281
"cg20572838",0.0597163669012407
"cg20584732",0.257413310435422
"cg20584905",0.130944210509565
"cg20585038",0.18682322679256
"cg20587874",0.371781181834501
"cg20588859",0.598037582409474
"cg20591472",0.223795548291083
"cg20592391",0.19143248503381
"cg20594765",0.667892155187912
"cg20596640",0.237935443029971
"cg20598190",0.61689564738097
"cg20600404",0.780556533893397
"cg20601192",0.905332131975748
"cg20611334",0.625688129024135
"cg20615117",0.447074325623404
"cg20623350",0.431066469149736
"cg20625138",0.808898634187914
"cg20625967",0.941397492058756
"cg20627754",0.443933065174867
"cg20628376",0.29243134851638
"cg20636248",0.40376363788074
"cg20637915",0.404733839643825
"cg20638525",0.713434865015822
"cg20641531",0.766496170495002
"cg20642413",0.196250667937594
"cg20647118",0.292980377280045
"cg20652404",0.421557800919197
"cg20652640",0.0612126337295452
"cg20652899",0.655251111394371
"cg20657709",0.842171080582645
"cg20658709",0.410640783890129
"cg20660269",0.0409594311879117
"cg20661138",0.316180881017345
"cg20663219",0.470245997866294
"cg20664445",0.906765352781724
"cg20665157",0.537538503926864
"cg20670923",0.209329552687881
"cg20674521",0.208248055902597
"cg20674577",0.225316936384975
"cg20674658",0.408684731665225
"cg20675439",0.511601814542835
"cg20676047",0.640162070867239
"cg20684110",0.426111215496394
"cg20692414",0.0971410676613879
"cg20692569",0.412974411569599
"cg20697025",0.191931351727415
"cg20697204",0.772908588371058
"cg20701457",0.54076406048039
"cg20702390",0.808878586717582
"cg20704342",0.170825851589315
"cg20706438",0.244389486318944
"cg20708305",0.802499448968197
"cg20713492",0.220952096607644
"cg20713700",0.641553854273808
"cg20716653",0.858919683993933
"cg20716774",0.151897252129977
"cg20716932",0.301617626108231
"cg20729768",0.342150923466639
"cg20731384",0.681182329333884
"cg20732160",0.712378064956479
"cg20732787",0.467598852566977
"cg20733077",0.739033068787964
"cg20738500",0.13970377585971
"cg20740903",0.425412782734601
"cg20742389",0.0870693385789047
"cg20744625",0.0273575690097597
"cg20745684",0.268021377301567
"cg20747380",0.31177957372555
"cg20751926",0.389343817149841
"cg20754708",0.633224847922762
"cg20755170",0.0626849596387281
"cg20761322",0.125150231280655
"cg20761853",0.744848963478042
"cg20765408",0.173992204843679
"cg20775254",0.740549443905253
"cg20779964",0.262361331163585
"cg20782117",0.499900085536446
"cg20782724",0.778319742588988
"cg20784207",0.832337320190295
"cg20793420",0.314926085752796
"cg20793532",0.529957029419709
"cg20795863",0.920490106111153
"cg20797216",0.60184531324956
"cg20799917",0.299709018070375
"cg20809087",0.104418564114893
"cg20816361",0.708531426979245
"cg20818778",0.175750300523888
"cg20822884",0.555688893175469
"cg20822990",0.309542141865971
"cg20828084",0.836657471655232
"cg20830848",0.688369247183242
"cg20837626",0.213820258046288
"cg20842326",0.135071614503296
"cg20842915",0.756329811919337
"cg20843052",0.0617235562700372
"cg20856545",0.659461643004511
"cg20861822",0.473420004758171
"cg20868898",0.114018209404135
"cg20872692",0.902591315232676
"cg20874044",0.69654132904971
"cg20879085",0.0263952053203143
"cg20889322",0.259288299675513
"cg20889395",0.833693419719198
"cg20891917",0.826678527232705
"cg20892847",0.576403186196408
"cg20897136",0.282473335522982
"cg20897479",0.51291987349925
"cg20897936",0.287922951004108
"cg20898283",0.716091285091413
"cg20902783",0.396101708103396
"cg20906291",0.285653840479118
"cg20909017",0.260759066580003
"cg20911718",0.531053440017014
"cg20914508",0.130744002216924
"cg20917077",0.722591301052383
"cg20918393",0.886542455711964
"cg20918682",0.613747931951499
"cg20920983",0.206273829715028
"cg20922701",0.508938183599365
"cg20923498",0.621211812969627
"cg20923885",0.618542732333768
"cg20930114",0.159691772167723
"cg20931965",0.743681994249896
"cg20932150",0.462973387039403
"cg20935483",0.11186415443655
"cg20936529",0.803713700277833
"cg20939768",0.405613046545679
"cg20945221",0.422486206411229
"cg20947775",0.0607187276518744
"cg20948740",0.408277380119758
"cg20949342",0.430191068436791
"cg20950843",0.822359570602951
"cg20952652",0.433343548188217
"cg20954977",0.502572533497674
"cg20956548",0.547752015898277
"cg20960181",0.8312262163983
"cg20962215",0.417722504261505
"cg20966270",0.718268978355732
"cg20967006",0.213452495646409
"cg20967028",0.877393480423566
"cg20971045",0.243981374954572
"cg20972453",0.338904598155912
"cg20975835",0.263295375268527
"cg20976787",0.776524015398402
"cg20977024",0.749007868999535
"cg20981219",0.629989912871107
"cg20981615",0.62790059763721
"cg20988960",0.86201162313526
"cg20992114",0.232377377194219
"cg20994660",0.2367024719794
"cg20999813",0.0435901550908051
"cg21006686",0.650165733379477
"cg21019522",0.29439381480348
"cg21024112",0.657373584892565
"cg21025494",0.135028420333098
"cg21030719",0.120666602176814
"cg21031035",0.418359801939354
"cg21034183",0.522989918360699
"cg21041472",0.493569764213882
"cg21041956",0.232955433793143
"cg21050234",0.286975728182034
"cg21053529",0.160335067411082
"cg21058391",0.576790809290801
"cg21058822",0.460433470328255
"cg21063716",0.272095631108541
"cg21066748",0.688055935831152
"cg21072934",0.0831072505900034
"cg21073459",0.337623056630423
"cg21075678",0.748236739270151
"cg21081971",0.510771573396277
"cg21082028",0.282011783715265
"cg21084284",0.0539239948130691
"cg21086870",0.691207918929309
"cg21091197",0.37385814629018
"cg21093166",0.22785697937264
"cg21096399",0.180012943131935
"cg21099148",0.648313103075069
"cg21099326",0.0531119331036756
"cg21099470",0.132619436531216
"cg21100328",0.104948220170829
"cg21106695",0.740571113006817
"cg21113746",0.672954914184455
"cg21116900",0.22641880758451
"cg21120249",0.594966738504496
"cg21121609",0.73479135218342
"cg21121843",0.26119071174848
"cg21122199",0.519418801979243
"cg21124375",0.410253905253393
"cg21132686",0.191862148076958
"cg21137706",0.0398356260854068
"cg21139003",0.761023565921698
"cg21139312",0.900651979363617
"cg21139325",0.737742849322552
"cg21140898",0.318135575838078
"cg21144928",0.399720815721952
"cg21149466",0.797927509710854
"cg21158737",0.917205786120205
"cg21159778",0.0893680092454642
"cg21159993",0.137426775550609
"cg21161138",0.701212400694942
"cg21161394",0.2801561665363
"cg21163717",0.639040130672736
"cg21166775",0.287844696545734
"cg21166964",0.160743777258672
"cg21167135",0.639166796851904
"cg21171625",0.527635489171832
"cg21171704",0.425718318418658
"cg21175642",0.139405918261178
"cg21176026",0.628460018617396
"cg21179618",0.360461704108146
"cg21182108",0.786070218545682
"cg21184495",0.117514035895224
"cg21184711",0.537266939386754
"cg21185662",0.38637968566354
"cg21186098",0.270920328296385
"cg21186299",0.0204727936700815
"cg21187194",0.639402948754351
"cg21188533",0.584306984389267
"cg21188820",0.0916737201974779
"cg21190895",0.602479760490856
"cg21194066",0.661564352940643
"cg21198219",0.890505410141027
"cg21198638",0.41450622058675
"cg21200703",0.329704496677539
"cg21201109",0.668823313116103
"cg21201294",0.906311110510387
"cg21201657",0.295628235180462
"cg21205288",0.866412225515476
"cg21205305",0.467189121319186
"cg21207418",0.758856500337408
"cg21208686",0.59519809290031
"cg21210409",0.612178249483203
"cg21211039",0.622054027207026
"cg21211645",0.800703672472415
"cg21211748",0.0685940461369
"cg21213332",0.523939082103845
"cg21213853",0.65563524664362
"cg21215576",0.764455879204766
"cg21220374",0.253866829670546
"cg21220721",0.881686721292305
"cg21221767",0.377833368715106
"cg21222743",0.0889576684624259
"cg21225797",0.245108078190607
"cg21226442",0.549576924942091
"cg21226516",0.363428216321497
"cg21227253",0.551988645829567
"cg21227325",0.588690189442042
"cg21228424",0.933401954871923
"cg21232161",0.336136556338808
"cg21234506",0.623528392582607
"cg21239317",0.791578644526097
"cg21241823",0.19280245552964
"cg21242356",0.32154094675458
"cg21244322",0.0781466836219867
"cg21253130",0.45029943648551
"cg21256649",0.18527428782016
"cg21269843",0.125756950837607
"cg21271945",0.33858455233979
"cg21279603",0.604163935450708
"cg21283081",0.237123159326732
"cg21287356",0.477406957329477
"cg21296230",0.17508801582792
"cg21301148",0.496768138656764
"cg21301258",0.65092856130411
"cg21303039",0.533301454483454
"cg21305265",0.0356897700371332
"cg21319458",0.19510918475631
"cg21322248",0.064940024447
"cg21322436",0.257217213284489
"cg21326139",0.31227180311321
"cg21328810",0.121460517931252
"cg21330896",0.258911476331905
"cg21333217",0.908551638613987
"cg21337881",0.34811252679245
"cg21348406",0.0402426841196498
"cg21350115",0.154619100381682
"cg21361322",0.864489617667902
"cg21363706",0.861245434035595
"cg21368094",0.854205419582261
"cg21368354",0.0616230078226522
"cg21369801",0.665312899412737
"cg21370143",0.799700229869774
"cg21370522",0.14303484058529
"cg21373806",0.823664521925804
"cg21375204",0.666643046627411
"cg21376004",0.731782282543404
"cg21378206",0.894488129114419
"cg21380024",0.464674263630368
"cg21380181",0.94431727409238
"cg21380380",0.645340550664366
"cg21382567",0.65493766270246
"cg21383487",0.12342597252206
"cg21390082",0.703790007764513
"cg21392700",0.16784659032071
"cg21393124",0.676336946548302
"cg21394171",0.727928094678515
"cg21395782",0.0601342700634494
"cg21398996",0.296041029149239
"cg21400802",0.0675110236706422
"cg21405786",0.461346783906072
"cg21410991",0.232006360317629
"cg21411366",0.811649763306991
"cg21415385",0.599093467757061
"cg21416544",0.625751673554868
"cg21422770",0.0761512774640931
"cg21426759",0.500667070734559
"cg21429394",0.387751874985165
"cg21448870",0.614145147192798
"cg21449597",0.414889728979789
"cg21454485",0.276575991769537
"cg21454760",0.55666482490665
"cg21460081",0.0528430776633898
"cg21462693",0.511856545149768
"cg21463799",0.650959643465847
"cg21467614",0.136238015888432
"cg21468274",0.808999306143063
"cg21469707",0.954315307333086
"cg21473545",0.61382848045761
"cg21475097",0.214712384645512
"cg21475150",0.845191976246347
"cg21480743",0.226775428198115
"cg21483700",0.0431304334354655
"cg21484228",0.0572373581512642
"cg21484573",0.320791291948338
"cg21488617",0.458565843225848
"cg21490635",0.667151419614803
"cg21491609",0.697993458363384
"cg21493505",0.315420476754209
"cg21495653",0.124806662486274
"cg21500300",0.557101076654742
"cg21503297",0.145342494876279
"cg21505886",0.428833484425467
"cg21505925",0.194179939747807
"cg21511948",0.540742961314102
"cg21513385",0.109407788697237
"cg21515349",0.129124167178016
"cg21516291",0.585538790453992
"cg21517792",0.847835419534975
"cg21519787",0.86590499144574
"cg21523251",0.0768862465436042
"cg21523613",0.513565899550911
"cg21526019",0.317561424075499
"cg21529807",0.412910788706942
"cg21539594",0.797452113547626
"cg21550372",0.769805573284625
"cg21550483",0.735698347605134
"cg21553182",0.111097430700944
"cg21555177",0.218377387514003
"cg21558509",0.777710156515676
"cg21561989",0.844569845493973
"cg21563471",0.418802799604422
"cg21566642",0.502376613591884
"cg21567504",0.12629103669922
"cg21567649",0.367049688764284
"cg21570209",0.400925795965061
"cg21570988",0.167693918544711
"cg21572722",0.374376384165399
"cg21572731",0.25929066637944
"cg21575634",0.889873227019147
"cg21577356",0.815220022560901
"cg21577598",0.556676906454009
"cg21578541",0.187355615202868
"cg21579209",0.281661420381397
"cg21579239",0.518477067655873
"cg21579726",0.618457541440636
"cg21581415",0.546637926191808
"cg21581873",0.113362862654203
"cg21598389",0.685438926743152
"cg21605283",0.30005035130759
"cg21606956",0.716880964435084
"cg21609804",0.87719377599411
"cg21611682",0.535337283839199
"cg21613389",0.71961138588213
"cg21618751",0.745523959211929
"cg21619637",0.835516802313737
"cg21621482",0.42178641424464
"cg21623865",0.103878908312082
"cg21627181",0.801269690546471
"cg21631086",0.53003811601415
"cg21631918",0.554139259497541
"cg21632975",0.278476023705775
"cg21638161",0.0848842612523579
"cg21638533",0.312091972828141
"cg21640654",0.790904190307676
"cg21641573",0.765521326065872
"cg21644387",0.674527541120039
"cg21644856",0.1290635344307
"cg21645089",0.690736430203881
"cg21649013",0.289949346175743
"cg21649520",0.86137467806973
"cg21650243",0.78440535713758
"cg21650436",0.534208829130649
"cg21657577",0.283224084707584
"cg21658670",0.367553551800338
"cg21661768",0.604690367513147
"cg21674704",0.172301634005778
"cg21675424",0.383738043458874
"cg21680729",0.654994988405458
"cg21681705",0.754278219898859
"cg21683009",0.0719476670159161
"cg21683390",0.546858416844425
"cg21684012",0.0830744567486099
"cg21689902",0.39440424701794
"cg21690489",0.101490060191901
"cg21695395",0.554984465120808
"cg21700772",0.673248619504931
"cg21702188",0.28409771211372
"cg21703988",0.718130227558449
"cg21709871",0.283544489716971
"cg21711214",0.551524737174839
"cg21712685",0.0557177914263209
"cg21713473",0.0957966472098226
"cg21714061",0.641092715329043
"cg21721681",0.371954898714386
"cg21725716",0.226006967396681
"cg21727145",0.514743386898163
"cg21734175",0.607658832136105
"cg21734707",0.149622622156194
"cg21742790",0.447374409345144
"cg21743907",0.113219735900172
"cg21749312",0.125902314357134
"cg21750589",0.801623888850669
"cg21751145",0.697015227944046
"cg21752517",0.258337567000425
"cg21754400",0.112371063221583
"cg21756476",0.536249224360056
"cg21760990",0.705982830198889
"cg21762589",0.597754259223219
"cg21762680",0.665332005101001
"cg21762820",0.139307158198345
"cg21775279",0.870109591797363
"cg21777166",0.754229556104062
"cg21778193",0.798208613549463
"cg21778644",0.776557801582959
"cg21780428",0.779997152693568
"cg21781979",0.0858329142978709
"cg21784272",0.163732185846608
"cg21786381",0.591642348856962
"cg21788755",0.436186825508888
"cg21790715",0.516968669030791
"cg21799270",0.150063458545644
"cg21799473",0.5068416592741
"cg21800232",0.088667119445451
"cg21801378",0.0663029135224413
"cg21805788",0.461936627116842
"cg21806273",0.33984451146128
"cg21808053",0.473582418497723
"cg21809447",0.143185065253005
"cg21810733",0.759606375808337
"cg21815220",0.549523730061512
"cg21829328",0.668522019624815
"cg21834207",0.185058726713468
"cg21834463",0.404055965584027
"cg21835643",0.188653526484764
"cg21836487",0.645223256447772
"cg21836905",0.710668283767336
"cg21845953",0.132003539640667
"cg21845957",0.125803069478965
"cg21848117",0.798770864234739
"cg21852513",0.230727580622486
"cg21855041",0.624442242628731
"cg21860825",0.6801509631209
"cg21862529",0.588941334304931
"cg21863110",0.429170153286011
"cg21865845",0.326024137689073
"cg21867345",0.192999131808637
"cg21869046",0.341483017279039
"cg21870229",0.266298209411765
"cg21870884",0.260858919858444
"cg21871330",0.729098761563326
"cg21877464",0.547926516928925
"cg21878650",0.243819257665817
"cg21887193",0.289930815156789
"cg21896766",0.237901259274352
"cg21899500",0.566630716019834
"cg21907579",0.136448026672929
"cg21907850",0.832833980076954
"cg21911021",0.192524418805429
"cg21919596",0.126047538601158
"cg21919809",0.130946105087669
"cg21924447",0.587228961370073
"cg21924449",0.116291190236896
"cg21926612",0.216253835292919
"cg21927946",0.0556125184665706
"cg21936280",0.237799225443314
"cg21937128",0.268280014319286
"cg21938436",0.163154904374292
"cg21940708",0.896858464610757
"cg21943117",0.476534919023554
"cg21946374",0.368635341895827
"cg21950518",0.0971018570353933
"cg21953025",0.0894200358823433
"cg21959618",0.820165391453802
"cg21962791",0.378659215437315
"cg21970789",0.280766718339026
"cg21973914",0.673446644469861
"cg21983151",0.196343388868152
"cg21993406",0.534508253130833
"cg21995800",0.588455946759059
"cg22004069",0.342499040730108
"cg22006386",0.0391169226781452
"cg22006825",0.256658302688671
"cg22012299",0.846264625034992
"cg22013564",0.100134821768815
"cg22014430",0.8407155634023
"cg22016779",0.201264937353174
"cg22018051",0.349828955792069
"cg22022716",0.538692745140222
"cg22023257",0.862042038594757
"cg22027204",0.240429535750588
"cg22027435",0.4871706766358
"cg22033281",0.544907622013865
"cg22037752",0.610393972363724
"cg22039458",0.0816381744613662
"cg22040202",0.344666402874847
"cg22040301",0.492474823090878
"cg22044669",0.488702015544171
"cg22051370",0.708216808496865
"cg22052056",0.608988223447312
"cg22056218",0.286453213125344
"cg22059812",0.1793010458449
"cg22065526",0.41793859870154
"cg22069247",0.700514703028019
"cg22073802",0.0715428117644879
"cg22075146",0.48575312614683
"cg22076941",0.565006505920718
"cg22078805",0.362629738876441
"cg22079077",0.329124389651887
"cg22082015",0.658992756836775
"cg22083199",0.676463909063964
"cg22084642",0.281354876493775
"cg22087390",0.0923029134825088
"cg22090592",0.595195067969587
"cg22091236",0.491854535492764
"cg22095582",0.40530430245219
"cg22096787",0.869083232840054
"cg22099723",0.0620198711054573
"cg22100563",0.676884791835961
"cg22101190",0.279670801883755
"cg22108374",0.474841305489152
"cg22112832",0.35056045243841
"cg22122862",0.300142812576161
"cg22127570",0.179643287975184
"cg22128197",0.29970996978355
"cg22130008",0.385330423176942
"cg22130673",0.805506684094853
"cg22138393",0.225697062939305
"cg22138735",0.412869866613898
"cg22139166",0.168822092745575
"cg22143809",0.430942733515869
"cg22144900",0.630607021320659
"cg22155039",0.500623097417403
"cg22156456",0.195444378281524
"cg22158769",0.0327677493572504
"cg22159171",0.0743149188337768
"cg22159815",0.266837150580693
"cg22159835",0.709496944451955
"cg22162281",0.0804643195032602
"cg22166739",0.0944585701623501
"cg22169990",0.353382961070434
"cg22171829",0.344532157171284
"cg22172057",0.429301724525218
"cg22176018",0.763553054748501
"cg22178392",0.187617113242388
"cg22179082",0.11261893577694
"cg22185977",0.547844236090126
"cg22186515",0.0477307123721072
"cg22190114",0.882221204532964
"cg22193912",0.417527771224112
"cg22194129",0.685145278664944
"cg22197050",0.157014136227734
"cg22197830",0.675183698341908
"cg22199969",0.409975303146596
"cg22213242",0.843394539783085
"cg22213445",0.226976602946887
"cg22220502",0.745368915236903
"cg22221831",0.597245098518727
"cg22222644",0.713582138856644
"cg22230912",0.669769956026896
"cg22232207",0.123606822793017
"cg22233512",0.409722582619891
"cg22234419",0.866144795394774
"cg22235877",0.196020019294865
"cg22239201",0.145598139751016
"cg22243000",0.846402964918682
"cg22243039",0.262256367938106
"cg22254983",0.211425398236527
"cg22262140",0.299872166973919
"cg22268271",0.0515322906432385
"cg22271663",0.279109156825836
"cg22272840",0.116353411536128
"cg22276685",0.770892341126159
"cg22277154",0.375607066967723
"cg22277567",0.542164305902091
"cg22282410",0.171855316016115
"cg22282672",0.233710361663533
"cg22285878",0.0504471767811234
"cg22289837",0.329583256256445
"cg22296149",0.528352536546889
"cg22299097",0.271126206911791
"cg22302772",0.682682212224331
"cg22303418",0.311486126010993
"cg22309923",0.123172616305722
"cg22321327",0.577251663651365
"cg22330763",0.970350981662178
"cg22331200",0.4587208755482
"cg22331349",0.404433262275849
"cg22337945",0.819544995177998
"cg22345878",0.642681221101053
"cg22348356",0.788421607540945
"cg22348673",0.0949043886580318
"cg22353329",0.203892953407347
"cg22358580",0.256957047630429
"cg22361181",0.392737520683982
"cg22365240",0.513853119882496
"cg22373770",0.285550032057458
"cg22374237",0.234128488006979
"cg22375663",0.264676206851848
"cg22376856",0.213990936024079
"cg22380161",0.544344411260691
"cg22382836",0.427977759770941
"cg22384801",0.494098747253728
"cg22387323",0.469903769121818
"cg22395019",0.0912468806749829
"cg22395765",0.507975737515058
"cg22396353",0.00996392129484143
"cg22396850",0.311279368061756
"cg22398226",0.754181499323704
"cg22401679",0.385838687069868
"cg22407458",0.0506592884484209
"cg22407942",0.233075642413773
"cg22422264",0.542422171434174
"cg22428027",0.550726110195413
"cg22430463",0.709161818637532
"cg22431093",0.471109381277251
"cg22432024",0.758757286095653
"cg22432269",0.0393680884958033
"cg22434506",0.910794467422495
"cg22434594",0.496285701963655
"cg22437221",0.263089457905378
"cg22437316",0.270758192021135
"cg22438810",0.462564183717781
"cg22441770",0.664265882636794
"cg22442732",0.525519451504085
"cg22446998",0.53140566942315
"cg22448090",0.735001460285462
"cg22449114",0.335142420250768
"cg22451412",0.211002956660402
"cg22452230",0.459641031811056
"cg22454769",0.515127348475971
"cg22455082",0.522623448694268
"cg22455720",0.660933380351302
"cg22459924",0.55852374059601
"cg22467301",0.307502122937577
"cg22472290",0.68052136195388
"cg22473095",0.0444711606923387
"cg22475071",0.820237638141617
"cg22484793",0.729096345901972
"cg22484980",0.783477032587778
"cg22485810",0.165796302545346
"cg22488164",0.719041567262488
"cg22489878",0.195771060786149
"cg22495124",0.905484048517524
"cg22505006",0.370420485837135
"cg22506548",0.936401316815265
"cg22507023",0.250115113401066
"cg22510139",0.483437074523612
"cg22510337",0.0742457905858026
"cg22511262",0.105075119989035
"cg22512531",0.740113605557684
"cg22512670",0.546725940317984
"cg22513955",0.489017678417194
"cg22515589",0.724077090527544
"cg22515654",0.47812935486676
"cg22516376",0.849484286771611
"cg22516975",0.327784281029615
"cg22517995",0.138846669315701
"cg22518157",0.302999267362121
"cg22521333",0.966413244906372
"cg22529546",0.172090911748435
"cg22539744",0.787956678399957
"cg22545168",0.686063553033798
"cg22548485",0.545887743444372
"cg22555517",0.580626603696216
"cg22557662",0.0730375206900332
"cg22560214",0.321439114074154
"cg22561013",0.834391305665021
"cg22562591",0.0789266423352196
"cg22563815",0.586958565105604
"cg22565914",0.693606523399392
"cg22568423",0.811612628406673
"cg22568540",0.850656426662626
"cg22571135",0.489170082995843
"cg22575261",0.139664357884954
"cg22576236",0.568522988913776
"cg22579114",0.601914538822925
"cg22580353",0.391939875889788
"cg22580935",0.340386397030552
"cg22582569",0.0406430285679784
"cg22584718",0.79778763755241
"cg22585927",0.261824129268775
"cg22586405",0.198461211873619
"cg22586569",0.726428953832194
"cg22588983",0.874412536561894
"cg22590032",0.178931855521056
"cg22590761",0.355199187194327
"cg22594214",0.807398029992863
"cg22594309",0.0397421065876746
"cg22598841",0.0939185264791061
"cg22608507",0.200625953118297
"cg22608646",0.597429697913024
"cg22608655",0.118756102831983
"cg22613010",0.0811300693039169
"cg22616343",0.746212871381152
"cg22626747",0.815272668860963
"cg22628286",0.223373888639756
"cg22630748",0.465108047126274
"cg22635676",0.26525743690443
"cg22637507",0.0534448401381405
"cg22639325",0.966052459144641
"cg22647738",0.459937486236079
"cg22648885",0.0580449290501916
"cg22650271",0.70267515877823
"cg22660299",0.890247291662362
"cg22666373",0.187671022156852
"cg22672067",0.471174676612792
"cg22674577",0.272269945102301
"cg22675767",0.568071425164941
"cg22676000",0.403729853790874
"cg22679120",0.667421111359883
"cg22681074",0.121879990166834
"cg22682373",0.163711072781879
"cg22682811",0.16879848081109
"cg22684041",0.25502492510686
"cg22694275",0.120359961633095
"cg22694749",0.960123132933954
"cg22697108",0.519655822528339
"cg22698744",0.500362559117093
"cg22700848",0.346462247429604
"cg22703113",0.275404093127624
"cg22703659",0.023660388887962
"cg22704788",0.799281025902881
"cg22705959",0.261806311960841
"cg22706883",0.372608911405486
"cg22708738",0.136760156606925
"cg22713958",0.749289178552032
"cg22715788",0.9276058585239
"cg22718031",0.562607112720263
"cg22719623",0.447930570985406
"cg22723249",0.842684427824924
"cg22726349",0.411502912897153
"cg22728904",0.28740423475365
"cg22729539",0.182368153184642
"cg22730412",0.31396623638025
"cg22732126",0.736628183269921
"cg22736354",0.240017626997331
"cg22747142",0.70055230455948
"cg22747380",0.377074631263596
"cg22747507",0.440438518354918
"cg22748407",0.373148317514575
"cg22751954",0.240551785723338
"cg22753611",0.75992358519244
"cg22757418",0.697536279963742
"cg22764925",0.669794593908862
"cg22770911",0.481900137071268
"cg22775123",0.466505834612733
"cg22783327",0.30902411299219
"cg22786811",0.696251061482553
"cg22793142",0.811591942527768
"cg22794304",0.313747680282797
"cg22796507",0.0884357037197373
"cg22796593",0.315736673720494
"cg22796704",0.578905001047214
"cg22797169",0.695102986090954
"cg22798121",0.59618807644918
"cg22798362",0.76109677639522
"cg22801913",0.11965646764798
"cg22806934",0.703891072673099
"cg22809047",0.669654248977332
"cg22811647",0.501883242071263
"cg22812275",0.458143288277102
"cg22820188",0.344253128718245
"cg22820364",0.620405004485109
"cg22821289",0.91327301241974
"cg22821355",0.357353385585328
"cg22824738",0.262756138493538
"cg22827210",0.121379133149798
"cg22833809",0.373660322551087
"cg22840076",0.450099691037158
"cg22843803",0.231592941046846
"cg22846067",0.762987952499651
"cg22851200",0.630927888114391
"cg22856324",0.0741969391670959
"cg22860172",0.655299403915257
"cg22864500",0.711492703279545
"cg22866426",0.345125153175844
"cg22866825",0.192779320171184
"cg22874802",0.709481056879394
"cg22877452",0.718100810233309
"cg22879667",0.139432456169522
"cg22883889",0.34125697127873
"cg22884674",0.789583758181269
"cg22884714",0.756689067441729
"cg22886575",0.313626094391761
"cg22888418",0.116210302240442
"cg22894896",0.50017014804808
"cg22897141",0.23524674858835
"cg22897224",0.71584895023422
"cg22897615",0.143360071278006
"cg22897715",0.0835268284344602
"cg22900415",0.087727737912841
"cg22901840",0.59769854161823
"cg22904711",0.713440258958146
"cg22906397",0.850354722348324
"cg22909138",0.935016182863583
"cg22909677",0.817165799523159
"cg22909901",0.746354171016042
"cg22917372",0.348262196330495
"cg22920417",0.29105223305008
