"site","Coefficient","order","Model"
"cg21786381",-0.0923785429885104,1,"Age-Young"
"cg13008174",0.306384889315116,1,"Age-Young"
"cg19876649",0.334490470753071,1,"Age-Young"
"cg12582317",-0.227654542311638,1,"Age-Young"
"cg27052113",0.0593310482415902,1,"Age-Young"
"cg05056497",-0.239133286067733,1,"Age-Young"
"cg21650243",0.0891858044618741,1,"Age-Young"
"cg22560214",-0.896215865194748,1,"Age-Young"
"cg13617280",1.25654183163691,1,"Age-Young"
"cg19077806",1.36844697165803,1,"Age-Young"
"cg10701232",-0.43701756994223,1,"Age-Young"
"cg22221831",0.411354956845947,1,"Age-Young"
"cg22442732",0.0624082570998631,1,"Age-Young"
"cg22985172",-0.0401928418933674,1,"Age-Young"
"cg16903735",0.572404804541207,1,"Age-Young"
"cg23172853",0.757661717560233,1,"Age-Young"
"cg09203490",-0.05887947388681,1,"Age-Young"
"cg24384331",-0.0500382311549858,1,"Age-Young"
"cg19751789",0.120539719081828,1,"Age-Young"
"cg09715059",-0.605411568830303,1,"Age-Young"
"cg23498273",0.436737155688239,1,"Age-Young"
"cg05900955",-0.0926170227987744,1,"Age-Young"
"cg15219145",0.0675868219020437,1,"Age-Young"
"cg23935522",0.148639358967525,1,"Age-Young"
"cg01401641",0.23999238433417,1,"Age-Young"
"cg24708861",0.642127873991431,1,"Age-Young"
"cg07891911",0.394955016132603,1,"Age-Young"
"cg07248377",-0.0508675489433845,1,"Age-Young"
"cg07303143",0.201311866430369,1,"Age-Young"
"cg09957942",-0.287323444381762,1,"Age-Young"
"cg25598890",0.858323583365533,1,"Age-Young"
"cg17494034",0.0185608785327456,1,"Age-Young"
"cg04394710",0.085776401604113,1,"Age-Young"
"cg20956548",1.0108197483626,1,"Age-Young"
"cg26147480",-0.435832623355586,1,"Age-Young"
"cg23867146",0.0368141797388263,1,"Age-Young"
"cg23725986",0.0049469821630915,1,"Age-Young"
"cg20305489",-0.267880540392863,1,"Age-Young"
"cg24303076",0.198434610440605,1,"Age-Young"
"cg26711333",-0.131776480592833,1,"Age-Young"
"cg24898863",-0.0900719413875613,1,"Age-Young"
"cg10835286",0.508813269963663,1,"Age-Young"
"cg11367658",0.0862682863231433,1,"Age-Young"
"cg24619618",0.435755263724033,1,"Age-Young"
"cg15722438",0.115344001281941,1,"Age-Young"
"cg13112407",-0.016871516309868,1,"Age-Young"
"cg00082140",-0.30359691380841,1,"Age-Young"
"cg27660720",0.473248403643076,1,"Age-Young"
"cg18247055",0.261202111646364,1,"Age-Young"
"cg02980235",0.596498543775089,1,"Age-Young"
"cg14176088",-0.41461140013324,1,"Age-Young"
"cg03365496",-0.792556881636458,1,"Age-Young"
"cg11001536",-0.307225952145608,1,"Age-Young"
"cg25782293",0.131568617276211,1,"Age-Young"
"cg08822891",0.149462076036233,1,"Age-Young"
"cg23575858",-0.138777479406095,1,"Age-Young"
"cg09000832",0.465575789959707,1,"Age-Young"
"cg08426200",0.094550943992415,1,"Age-Young"
"cg04273431",-0.360057632330106,1,"Age-Young"
"cg15066489",0.719300374919562,1,"Age-Young"
"cg08966889",0.490048009056668,1,"Age-Young"
"cg07031872",1.16265578124682,1,"Age-Young"
"cg07636225",0.0673818629421978,1,"Age-Young"
"cg03978658",0.0067531007042767,1,"Age-Young"
"cg24433287",-0.200296550157396,1,"Age-Young"
"cg22700848",0.471866850698691,1,"Age-Young"
"cg26014401",0.360543764318168,1,"Age-Young"
"cg18482303",-0.312479705024083,1,"Age-Young"
"cg15818008",-0.518062783537939,1,"Age-Young"
"cg11819637",-0.0738855479608668,1,"Age-Young"
"cg24719321",0.163663823315736,1,"Age-Young"
"cg15028232",-0.0257684731984533,1,"Age-Young"
"cg05065603",0.512592036712362,1,"Age-Young"
"cg06081518",-0.015054792058084,1,"Age-Young"
"cg09747445",-0.650246091207413,1,"Age-Young"
"cg01208318",0.018735757433489,1,"Age-Young"
"cg04848957",0.343610226759757,1,"Age-Young"
"cg03180134",-0.31728235174972,1,"Age-Young"
"cg00590063",0.127462653067215,1,"Age-Young"
"cg01973483",0.502213490231028,1,"Age-Young"
"cg21539594",-1.2622472350088,1,"Age-Young"
"cg26817145",-0.269965852709723,1,"Age-Young"
"cg22598841",0.703434252969938,1,"Age-Young"
"cg14478589",0.0158633515809775,1,"Age-Young"
"cg19764594",-0.0274410918416489,1,"Age-Young"
"cg13666041",0.157999002665596,1,"Age-Young"
"cg10050397",-0.578221280588276,1,"Age-Young"
"cg16584172",-0.243559036361699,1,"Age-Young"
"cg16354802",0.337945120053426,1,"Age-Young"
"cg23702848",0.0390178319298231,1,"Age-Young"
"cg18935832",0.586955943711992,1,"Age-Young"
"cg09219547",0.798254882473071,1,"Age-Young"
"cg13276306",0.0726823483983368,1,"Age-Young"
"cg12655416",0.49069184202023,1,"Age-Young"
"cg13235761",0.18178645001742,1,"Age-Young"
"cg01143068",-0.0874566589821012,1,"Age-Young"
"cg04658841",0.718233658701831,1,"Age-Young"
"cg03424127",0.589234207282109,1,"Age-Young"
"cg09479241",-0.0471431761513859,1,"Age-Young"
"cg01368217",0.0153963603928651,1,"Age-Young"
"cg21361322",0.539526176368597,1,"Age-Young"
"cg12857638",-0.006263020922207,1,"Age-Young"
"cg15331705",0.145485476807244,1,"Age-Young"
"cg24631162",-0.169342540408488,1,"Age-Young"
"cg27614723",0.851702292324361,1,"Age-Young"
"cg01963224",0.275552978890908,1,"Age-Young"
"cg00532936",-0.247474614470357,1,"Age-Young"
"cg13086983",0.0504369665176665,1,"Age-Young"
"cg26470501",0.742281235345305,1,"Age-Young"
"cg11854183",0.071491899683209,1,"Age-Young"
"cg05006942",0.0487317938113668,1,"Age-Young"
"cg15133018",-0.409253445380717,1,"Age-Young"
"cg08446111",0.201105328968226,1,"Age-Young"
"cg25841008",0.24653546941518,1,"Age-Young"
"cg14669921",-0.715375709274661,1,"Age-Young"
"cg06846976",-0.0694641300557853,1,"Age-Young"
"cg12477923",-0.210499465137395,1,"Age-Young"
"cg14479617",-1.25094485904847,1,"Age-Young"
"cg01752594",-0.03743051714773,1,"Age-Young"
"cg12238343",0.223813015453901,1,"Age-Young"
"cg13668823",-0.101641181368572,1,"Age-Young"
"cg02891728",-0.0460354514088691,1,"Age-Young"
"cg17269633",-1.02384280803703,1,"Age-Young"
"cg05318503",0.532707840869073,1,"Age-Young"
"cg06080300",-0.35003383786932,1,"Age-Young"
"cg21303039",0.584791590461254,1,"Age-Young"
"cg17183905",-0.477936368561549,1,"Age-Young"
"cg05570980",0.511052139591193,1,"Age-Young"
"cg03413355",-0.16073240327997,1,"Age-Young"
"cg08324925",0.495445984676696,1,"Age-Young"
"cg09559780",-0.705562378880035,1,"Age-Young"
"cg03448754",0.0975926808624774,1,"Age-Young"
"cg05850338",-1.22791037856587,1,"Age-Young"
"cg08111167",-0.992086155491172,1,"Age-Young"
"cg11879188",-0.316877669930175,1,"Age-Young"
"cg03140624",0.105262354176914,1,"Age-Young"
"cg10811178",0.190323479963317,1,"Age-Young"
"cg11033273",0.861285557258884,1,"Age-Young"
"cg16184803",-0.946283009095368,1,"Age-Young"
"cg04233669",-0.231714902410159,1,"Age-Young"
"cg15498274",-0.418972254664082,1,"Age-Young"
"cg16503724",0.0205462329452131,1,"Age-Young"
"cg09558069",-0.225393498545034,1,"Age-Young"
"cg26576544",0.782493203935446,1,"Age-Young"
"cg06411447",0.46089551742868,1,"Age-Young"
"cg16107105",-0.276537112273913,1,"Age-Young"
"cg12654519",0.540076351249371,1,"Age-Young"
"cg09595479",-0.160441071370388,1,"Age-Young"
"cg20892847",-0.0969554196325672,1,"Age-Young"
"cg18335796",0.88540838290892,1,"Age-Young"
"cg23094665",-0.414602637453576,1,"Age-Young"
"cg07326016",-0.198058194013623,1,"Age-Young"
"cg09063663",-0.363486916087553,1,"Age-Young"
"cg18480675",-1.3140294155545,1,"Age-Young"
"cg21058391",-0.113495372452746,1,"Age-Young"
"cg02508743",0.441892278458257,1,"Age-Young"
"cg25463963",0.125415713159004,1,"Age-Young"
"cg06017249",-0.212476209036229,1,"Age-Young"
"cg00116430",0.0927211068564329,1,"Age-Young"
"cg11356375",-0.109004085530183,1,"Age-Young"
"cg13561879",-1.02259189694292,1,"Age-Young"
"cg04109276",0.311248874590226,1,"Age-Young"
"cg16000989",0.315419065345573,1,"Age-Young"
"cg26090072",-0.371934516486284,1,"Age-Young"
"cg17600630",-0.949211727489315,1,"Age-Young"
"cg16739441",-0.664188050763505,1,"Age-Young"
"cg22384801",-1.05422420937329,1,"Age-Young"
"cg03278643",1.21100434664418,1,"Age-Young"
"cg27130665",-2.04962731744946,1,"Age-Young"
"cg18178840",-0.80286402004278,1,"Age-Young"
"cg05298510",0.119378884704828,1,"Age-Young"
"cg24222580",0.0238180816653026,1,"Age-Young"
"cg00491404",-0.148978894185403,1,"Age-Young"
"cg12093519",-0.255523740327255,1,"Age-Young"
"cg02451831",0.105185078822561,1,"Age-Young"
"cg06048750",-0.242136971006939,1,"Age-Young"
"cg24897141",0.324601843295029,1,"Age-Young"
"cg04674406",0.657058042905336,1,"Age-Young"
"cg02555807",0.0337389564042205,1,"Age-Young"
"cg18307303",0.399956087988657,1,"Age-Young"
"cg10316899",0.516085748126429,1,"Age-Young"
"cg13161901",0.029725832179624,1,"Age-Young"
"cg10189695",-0.353639136266668,1,"Age-Young"
"cg14383174",0.487972658219675,1,"Age-Young"
"cg04904784",-0.26122431136136,1,"Age-Young"
"cg27287823",-0.335077233939651,1,"Age-Young"
"cg18491080",-0.531230129435963,1,"Age-Young"
"cg09169132",0.153752534296136,1,"Age-Young"
"cg25018951",0.599004526288332,1,"Age-Young"
"cg27652459",-0.610917757527381,1,"Age-Young"
"cg16021018",0.135861938621554,1,"Age-Young"
"cg10414208",-0.755689596940599,1,"Age-Young"
"cg03938043",-0.377049314112088,1,"Age-Young"
"cg14186336",-0.598162987180265,1,"Age-Young"
"cg00725635",0.174643108562154,1,"Age-Young"
"cg26474043",-0.593704894567854,1,"Age-Young"
"cg10220895",0.192209004868449,1,"Age-Young"
"cg18603228",0.656015351582535,1,"Age-Young"
"cg10976772",-0.424453348186666,1,"Age-Young"
"cg00035937",-0.285883015304719,1,"Age-Young"
"cg11847992",-0.514915828902068,1,"Age-Young"
"cg14950321",-0.393611236665995,1,"Age-Young"
"cg05008898",0.262171513540896,1,"Age-Young"
"cg20932150",-0.142610862778032,1,"Age-Young"
"cg06492796",-0.0981904036744766,1,"Age-Young"
"cg07443710",0.17459344595457,1,"Age-Young"
"cg15825027",0.768857241810755,1,"Age-Young"
"cg05457903",-0.290385791470405,1,"Age-Young"
"cg10525394",-0.0022981860728045,1,"Age-Young"
"cg06988336",0.574835106611804,1,"Age-Young"
"cg08036172",-0.0276753040556907,1,"Age-Young"
"cg01305745",-0.105420281898587,1,"Age-Young"
"cg14646983",-0.687402866389072,1,"Age-Young"
"cg00536792",-1.09775994841219,1,"Age-Young"
"cg19393677",-0.12765057219747,1,"Age-Young"
"cg16552271",-0.28337527926374,1,"Age-Young"
"cg12423733",-0.120376699719333,1,"Age-Young"
"cg27059140",0.326425609372853,1,"Age-Young"
"cg12965421",0.120056852958873,1,"Age-Young"
"cg16659413",0.607238985112872,1,"Age-Young"
"cg19838963",0.0077437223619356,1,"Age-Young"
"cg22272840",1.21927956536152,1,"Age-Young"
"cg17810176",-0.467902579755112,1,"Age-Young"
"cg16366355",0.0669915331117651,1,"Age-Young"
"cg06768361",-0.082339923475176,1,"Age-Young"
"cg01201399",0.193067206340705,1,"Age-Young"
"cg15895690",0.120132058747742,1,"Age-Young"
"cg00791074",-0.17529791114202,1,"Age-Young"
"cg18993113",0.134590997572949,1,"Age-Young"
"cg27134322",0.683195649875248,1,"Age-Young"
"cg18661379",0.121527575227791,1,"Age-Young"
"cg18693822",-0.388630293625002,1,"Age-Young"
"cg05970811",0.794849863244253,1,"Age-Young"
"cg19725377",-0.65033445861928,1,"Age-Young"
"cg16269755",0.0992460108563546,1,"Age-Young"
"cg04837616",0.365029886390871,1,"Age-Young"
"cg20657709",-0.122798364107555,1,"Age-Young"
"cg03693105",0.831414196202807,1,"Age-Young"
"cg04304121",0.0755235511017614,1,"Age-Young"
"cg22833809",-0.294548466472411,1,"Age-Young"
"cg22040301",0.554073512911286,1,"Age-Young"
"cg20765408",-1.56061650568488,1,"Age-Young"
"cg02970679",-0.249729047504835,1,"Age-Young"
"cg10750959",-0.324280611634944,1,"Age-Young"
"cg04140525",-0.0993816733921966,1,"Age-Young"
"cg22747380",1.31474913957239,1,"Age-Young"
"cg15648345",-0.828862686348263,1,"Age-Young"
"cg12227172",-0.584981741944923,1,"Age-Young"
"cg00965203",0.32451100121365,1,"Age-Young"
"cg18853490",0.298778615525703,1,"Age-Young"
"cg23889047",-0.43153046801893,1,"Age-Young"
"cg03191029",0.154518499505504,1,"Age-Young"
"cg13916835",0.0620151181714036,1,"Age-Young"
"cg03750567",-0.204976125806225,1,"Age-Young"
"cg19712659",-0.609591430720913,1,"Age-Young"
"cg23169111",0.0218569118313828,1,"Age-Young"
"cg20592391",0.421835035607639,1,"Age-Young"
"cg12062133",1.13127375041909,1,"Age-Young"
"cg00185867",0.63265654578862,1,"Age-Young"
"cg01792666",0.204631789346598,1,"Age-Young"
"cg14445914",-0.127549488991977,1,"Age-Young"
"cg23372422",0.520087879202135,1,"Age-Young"
"cg06947286",-0.2148593034638,1,"Age-Young"
"cg22484980",0.106119434645024,1,"Age-Young"
"cg03975694",-0.300676980256118,1,"Age-Young"
"cg07039560",-0.278193394956522,1,"Age-Young"
"cg24020215",0.269099606736491,1,"Age-Young"
"cg00816609",-0.140833158646041,1,"Age-Young"
"cg05273302",0.185821813034347,1,"Age-Young"
"cg14553895",1.48768230379202,1,"Age-Young"
"cg06629713",-0.104686535703227,1,"Age-Young"
"cg11813489",0.0170133116896198,1,"Age-Young"
"cg12876838",0.437565711038475,1,"Age-Young"
"cg19488874",0.0891828393997123,1,"Age-Young"
"cg24087497",0.0345216548367737,1,"Age-Young"
"cg06895124",0.630751372990426,1,"Age-Young"
"cg23600866",0.275305871725762,1,"Age-Young"
"cg12068124",-0.309623843104452,1,"Age-Young"
"cg15953461",0.0189994125704962,1,"Age-Young"
"cg17801295",0.810312576198708,1,"Age-Young"
"cg10257332",-0.156237789271319,1,"Age-Young"
"cg06340364",-0.108536367389734,1,"Age-Young"
"cg22076941",-0.510767094506332,1,"Age-Young"
"cg06106599",-0.298233350230788,1,"Age-Young"
"cg15027907",-0.220846583231877,1,"Age-Young"
"cg20066792",-0.579918826997158,1,"Age-Young"
"cg08101193",-0.193920878211953,1,"Age-Young"
"cg08136809",-0.256735426024661,1,"Age-Young"
"cg05175896",-0.41547839022764,1,"Age-Young"
"cg17855595",0.54246004718305,1,"Age-Young"
"cg25119415",-1.25665731342843,1,"Age-Young"
"cg01352688",-0.667460665362555,1,"Age-Young"
"cg18707858",-0.222228046898255,1,"Age-Young"
"cg21605283",-0.253082717706185,1,"Age-Young"
"cg14058848",-0.0567308001395081,1,"Age-Young"
"cg08644381",0.257524538710148,1,"Age-Young"
"cg24807850",-1.116774883626,1,"Age-Young"
"cg03165378",-0.567376696986101,1,"Age-Young"
"cg23044270",0.0503184100316627,1,"Age-Young"
"cg19424060",0.259397091883468,1,"Age-Young"
"cg07672051",-0.545842620568649,1,"Age-Young"
"cg20222376",-0.0553336396815288,1,"Age-Young"
"cg10192893",0.263061058654474,1,"Age-Young"
"cg09977847",0.141418170183689,1,"Age-Young"
"cg14621254",0.702166104015232,1,"Age-Young"
"cg14422240",0.144892925306767,1,"Age-Young"
"cg02097532",-0.385865044378129,1,"Age-Young"
"cg07675031",0.498764318502329,1,"Age-Young"
"cg17722435",0.144270865877337,1,"Age-Young"
"cg02858402",-0.0275191318429657,1,"Age-Young"
"cg10891482",-0.0255220036060444,1,"Age-Young"
"cg01309046",0.0233366229592851,1,"Age-Young"
"cg16677162",-0.608654320129155,1,"Age-Young"
"cg05790451",-0.22263411357473,1,"Age-Young"
"cg02152233",-0.0145502073760312,1,"Age-Young"
"cg09012125",0.461480866999259,1,"Age-Young"
"cg01120874",-0.0191052987930347,1,"Age-Young"
"cg03807330",0.872912323609645,1,"Age-Young"
"cg25320328",0.519417450729328,1,"Age-Young"
"cg21621482",-0.61973507347683,1,"Age-Young"
"cg20782117",0.525053165984705,1,"Age-Young"
"cg08305942",-0.179786880911743,1,"Age-Young"
"cg07006935",-1.32719330590032,1,"Age-Young"
"cg07194321",0.049667723781841,1,"Age-Young"
"cg14447608",-1.21996811523393,1,"Age-Young"
"cg00690609",0.0579127499196271,1,"Age-Young"
"cg18431640",-0.366421773716069,1,"Age-Young"
"cg01422243",-0.265831507147229,1,"Age-Young"
"cg26854298",-1.16202859329595,1,"Age-Young"
"cg08634298",-1.48937306340838,1,"Age-Young"
"cg04539705",-0.127718559705931,1,"Age-Young"
"cg24044501",-1.18831955464249,1,"Age-Young"
"cg06563300",-0.672194200572827,1,"Age-Young"
"cg09924669",-0.459525723607226,1,"Age-Young"
"cg20588859",0.445819414229031,1,"Age-Young"
"cg05764628",-0.296577446367481,1,"Age-Young"
"cg03783126",0.0337834467037516,1,"Age-Young"
"cg06528823",-0.574995091566081,1,"Age-Young"
"cg04476070",-0.149676394870574,1,"Age-Young"
"cg20697204",0.843649751552596,1,"Age-Young"
"cg27168858",-0.442681466037629,1,"Age-Young"
"cg22361181",-0.225694592056132,1,"Age-Young"
"cg25854298",0.0162137255439817,1,"Age-Young"
"cg09809672",-1.10712318913847,1,"Age-Young"
"cg23478349",-0.219177686074117,1,"Age-Young"
"cg04427651",-0.31064161421983,1,"Age-Young"
"cg02368812",-0.366173739918512,1,"Age-Young"
"cg14124415",-1.12885066981382,1,"Age-Young"
"cg13702235",0.792490374157322,1,"Age-Young"
"cg24759348",-0.373381145560827,1,"Age-Young"
"cg14476334",0.0388300659494091,1,"Age-Young"
"cg13795986",0.467413080705512,1,"Age-Young"
"cg19240569",-0.797532562432689,1,"Age-Young"
"cg23080060",-0.540729405274422,1,"Age-Young"
"cg00501876",-0.443012139240986,1,"Age-Young"
"cg02754470",0.483904287863962,1,"Age-Young"
"cg00003625",-0.547308553660969,1,"Age-Young"
"cg12087695",0.390884486075141,1,"Age-Young"
"cg03117611",-1.06458302346117,1,"Age-Young"
"cg22580935",0.111975165739698,1,"Age-Young"
"cg06106653",0.85885343828356,1,"Age-Young"
"cg05621843",0.544741545152135,1,"Age-Young"
"cg05923226",0.0075288340643673,1,"Age-Young"
"cg24474409",0.190740532215997,1,"Age-Young"
"cg11825899",-0.962287362902586,1,"Age-Young"
"cg03775416",1.55820535498055,1,"Age-Young"
"cg13835688",0.00838034499115,1,"Age-Young"
"cg10381440",0.0359956030992303,1,"Age-Young"
"cg25818109",-1.36635291418078,1,"Age-Young"
"cg24807169",-0.019056318183693,1,"Age-Young"
"cg26221111",0.138746340758526,1,"Age-Young"
"cg05803853",0.619402569835748,1,"Age-Young"
"cg20747380",0.360834808783733,1,"Age-Young"
"cg19594666",0.0176831026163659,1,"Age-Young"
"cg00391668",-0.0686921581426809,1,"Age-Young"
"cg17016266",0.283156277317686,1,"Age-Young"
"cg17231677",0.255177851360081,1,"Age-Young"
"cg05058354",0.0531065267829602,1,"Age-Young"
"cg16290996",-0.507167392397951,1,"Age-Young"
"cg25840433",0.226358012310931,1,"Age-Young"
"cg09737499",-0.16250794816623,1,"Age-Young"
"cg11521325",-0.750919879360499,1,"Age-Young"
"cg00434573",0.233442794585248,1,"Age-Young"
"cg12924956",0.538824533077207,1,"Age-Young"
"cg26109510",-0.271231057533125,1,"Age-Young"
"cg01978236",-0.39298770843129,1,"Age-Young"
"cg11790527",-0.299429322652027,1,"Age-Young"
"cg03826252",0.14674622301842,1,"Age-Young"
"cg15920975",1.7117127337839,1,"Age-Young"
"cg06875863",-0.287281135478554,1,"Age-Young"
"cg13307058",0.264285487351388,1,"Age-Young"
"cg09168222",-0.623550513680157,1,"Age-Young"
"cg12079303",-0.148363979410103,1,"Age-Young"
"cg00431114",-0.577789977046784,1,"Age-Young"
"cg04641400",0.361206575825563,1,"Age-Young"
"cg12564453",0.939726388749032,1,"Age-Young"
"cg00613752",-0.0252269893519164,1,"Age-Young"
"cg25792518",-0.562608958619758,1,"Age-Young"
"cg16347361",-0.0265260333314638,1,"Age-Young"
"cg11188223",-0.586128556371308,1,"Age-Young"
"cg20652899",0.265384598804961,1,"Age-Young"
"cg23904955",-0.252345039356333,1,"Age-Young"
"cg02091100",-0.0325374778513674,1,"Age-Young"
"cg11360522",0.157103011837521,1,"Age-Young"
"cg07147614",-0.24784236427915,1,"Age-Young"
"cg10281977",-0.600263633026456,1,"Age-Young"
"cg13435834",0.601460712011297,1,"Age-Young"
"cg01031101",-0.380569711656771,1,"Age-Young"
"cg17041511",-0.324456537468026,1,"Age-Young"
"cg05371578",0.242770872632163,1,"Age-Young"
"cg14324502",-0.170833894594178,1,"Age-Young"
"cg15723784",0.203164834175578,1,"Age-Young"
"cg23060513",0.100120607225325,1,"Age-Young"
"cg14673415",0.486539017305447,1,"Age-Young"
"cg14306709",0.0167707192645374,1,"Age-Young"
"cg03085549",-0.664317114356423,1,"Age-Young"
"cg13569146",0.0057456553887872,1,"Age-Young"
"cg01142735",-0.187154111916684,1,"Age-Young"
"cg08170911",-0.356873355936703,1,"Age-Young"
"cg19118519",0.598793383948269,1,"Age-Young"
"cg23752007",-0.239153640686309,1,"Age-Young"
"cg19528419",-0.253660833666776,1,"Age-Young"
"cg06962748",-1.1087544052385,1,"Age-Young"
"cg17787387",0.087360608967553,1,"Age-Young"
"cg08787791",-0.253033247013099,1,"Age-Young"
"cg26844246",-0.596588746892869,1,"Age-Young"
"cg01272428",0.509929518502068,1,"Age-Young"
"cg23350385",-0.486345114041253,1,"Age-Young"
"cg01729837",-0.244218243538327,1,"Age-Young"
"cg06689045",1.04544858190889,1,"Age-Young"
"cg06667761",-0.235723009873603,1,"Age-Young"
"cg12535090",0.275923878310148,1,"Age-Young"
"cg04637961",1.25224212577829,1,"Age-Young"
"cg16135698",0.681358473143881,1,"Age-Young"
"cg12732998",0.187711809899931,1,"Age-Young"
"cg07844518",0.445073302309247,1,"Age-Young"
"cg00088797",0.655707881407717,1,"Age-Young"
"cg20939768",0.205580615283341,1,"Age-Young"
"cg05022105",-1.40247757229393,1,"Age-Young"
"cg17457912",-0.312898269504022,1,"Age-Young"
"cg03112145",-0.603844988030496,1,"Age-Young"
"cg08640901",0.193567714331208,1,"Age-Young"
"cg00281837",-0.903908821395963,1,"Age-Young"
"cg14392653",-0.484214389764963,1,"Age-Young"
"cg11124652",0.553649959019055,1,"Age-Young"
"cg23363754",0.163774331923638,1,"Age-Young"
"cg19821297",-1.14209123622379,1,"Age-Young"
"cg26379475",-0.323302447266323,1,"Age-Young"
"cg03904291",-0.561134935872274,1,"Age-Young"
"cg09975715",0.90665429576726,1,"Age-Young"
"cg11045303",0.562704385411638,1,"Age-Young"
"cg17696044",-0.308378154600175,1,"Age-Young"
"cg00366413",0.341181924802322,1,"Age-Young"
"cg10415354",0.0526672558468068,1,"Age-Young"
"cg04346861",-0.0149123810974977,1,"Age-Young"
"cg01026383",-0.118347028148866,1,"Age-Young"
"cg00927554",0.0257703586259064,1,"Age-Young"
"cg08352755",0.686289032953746,1,"Age-Young"
"cg05403241",-0.438927504592751,1,"Age-Young"
"cg04268643",-0.0422585966691039,1,"Age-Young"
"cg03606098",-0.300402588390091,1,"Age-Young"
"cg06108383",-0.0338182398503036,1,"Age-Young"
"cg15404019",-0.286378516673287,1,"Age-Young"
"cg18456933",0.627096356847735,1,"Age-Young"
"cg22459924",-0.649577711471692,1,"Age-Young"
"cg07468327",-0.179216264320698,1,"Age-Young"
"cg27185978",-0.486650599201045,1,"Age-Young"
"cg05509359",0.483990136521174,1,"Age-Young"
"cg04700930",0.349678201727845,1,"Age-Young"
"cg01912455",0.698365197426664,1,"Age-Young"
"cg03545972",0.0284428478607706,1,"Age-Young"
"cg26359730",0.411154537725994,1,"Age-Young"
"cg11684450",0.580530548992146,1,"Age-Young"
"cg12255554",0.383723096626182,1,"Age-Young"
"cg05315321",0.738504782899523,1,"Age-Young"
"cg06983052",-0.106742564299106,1,"Age-Young"
"cg17934470",0.209083935811781,1,"Age-Young"
"cg02657160",0.311957360102787,1,"Age-Young"
"cg26628907",-0.467562198952622,1,"Age-Young"
"cg03260624",0.217417138284769,1,"Age-Young"
"cg12004641",-0.112405681851682,1,"Age-Young"
"cg21799270",0.755738776862852,1,"Age-Young"
"cg15013019",-0.383777304855311,1,"Age-Young"
"cg05200037",0.844493137682538,1,"Age-Young"
"cg00784161",-0.883025151569706,1,"Age-Young"
"cg25615944",-0.952712590545313,1,"Age-Young"
"cg12699865",0.130879672760947,1,"Age-Young"
"cg22254983",0.0928002716731156,1,"Age-Young"
"cg05613083",0.520567036906794,1,"Age-Young"
"cg00249503",-0.384920921186062,1,"Age-Young"
"cg11016847",0.0347903575000527,1,"Age-Young"
"cg08693490",-0.149002910199093,1,"Age-Young"
"cg22586405",0.241325165675767,1,"Age-Young"
"cg17643106",-0.0748804939918492,1,"Age-Young"
"cg06291867",0.172463554968505,1,"Age-Young"
"cg15701281",0.32534601861844,1,"Age-Young"
"cg27139419",0.0467801637945662,1,"Age-Young"
"cg07173688",0.610791609679072,1,"Age-Young"
"cg26305504",0.0751430517154222,1,"Age-Young"
"cg22920417",0.0326216444225068,1,"Age-Young"
"cg25520249",0.0120808904449178,1,"Age-Young"
"cg00847453",-0.43221215516744,1,"Age-Young"
"cg15173780",0.229397767550073,1,"Age-Young"
"cg19159759",0.341425191628861,1,"Age-Young"
"cg17626960",0.258580733124384,1,"Age-Young"
"cg05048043",0.116500479853547,1,"Age-Young"
"cg10538146",0.472301236728604,1,"Age-Young"
"cg06496803",0.163606742471435,1,"Age-Young"
"cg11310693",0.0196225708923807,1,"Age-Young"
"cg16277071",-0.398406623758527,1,"Age-Young"
"cg13696752",0.14778850880103,1,"Age-Young"
"cg06086177",0.0712514050073837,1,"Age-Young"
"cg02154252",-0.165051657948649,1,"Age-Young"
"cg07803108",-0.582435280194973,1,"Age-Young"
"cg03655142",-0.153336175217018,1,"Age-Young"
"cg06987246",-0.217656803481913,1,"Age-Young"
"cg23202468",0.279618195451677,1,"Age-Young"
"cg20010135",-0.225955133128449,1,"Age-Young"
"cg18184411",0.238245974547221,1,"Age-Young"
"cg02218765",0.32726381128298,1,"Age-Young"
"cg22961459",-0.417528600163562,1,"Age-Young"
"cg18568061",0.0573021833926973,1,"Age-Young"
"cg23869743",0.0263938509113128,1,"Age-Young"
"cg18704527",0.547611513807836,1,"Age-Young"
"cg13730618",-0.0410917639584242,1,"Age-Young"
"cg03290827",-0.351759146711835,1,"Age-Young"
"cg12690119",-0.230073345051138,1,"Age-Young"
"cg00551910",0.0639070020505472,1,"Age-Young"
"cg13716321",-0.342419617772237,1,"Age-Young"
"cg10179004",0.521135976286277,1,"Age-Young"
"cg10722267",-0.21326006056115,1,"Age-Young"
"cg02268013",-1.50253046813908,1,"Age-Young"
"cg19142141",1.15021937151694,1,"Age-Young"
"cg19872681",-0.10355988897106,1,"Age-Young"
"cg08461760",-0.0047140697187088,1,"Age-Young"
"cg08549335",-0.237540258200165,1,"Age-Young"
"cg12756527",0.132694660438576,1,"Age-Young"
"cg17164905",-0.154953710083482,1,"Age-Young"
"cg14104280",0.266089675165273,1,"Age-Young"
"cg10837625",-0.0934688075397076,1,"Age-Young"
"cg14898243",0.509586143785936,1,"Age-Young"
"cg01574390",0.300208119301648,1,"Age-Young"
"cg03072740",-0.412464789136749,1,"Age-Young"
"cg09037712",0.836893009481231,1,"Age-Young"
"cg26539631",0.399717849826651,1,"Age-Young"
